settlement_date,settlement_period,nd,tsd,england_wales_demand,embedded_wind_generation,embedded_wind_capacity,embedded_solar_generation,embedded_solar_capacity,non_bm_stor,pump_storage_pumping,ifa_flow,ifa2_flow,britned_flow,moyle_flow,east_west_flow,nemo_flow,nsl_flow,eleclink_flow
2023-02-04,1,23893,24606,21914,1268,6545,0,13080,0,40,1715,500,716,-73,259,855,1095,951
2023-02-04,2,24423,25052,22514,1263,6545,0,13080,0,29,1709,503,711,76,277,851,1095,947
2023-02-04,3,23929,24555,22083,1255,6545,0,13080,0,26,1808,503,559,226,139,593,1095,872
2023-02-04,4,23334,24228,21580,1246,6545,0,13080,0,294,1811,506,548,312,13,583,1095,870
2023-02-04,5,22676,23876,20974,1241,6545,0,13080,0,600,1671,597,675,251,0,321,1095,962
2023-02-04,6,22294,23512,20610,1236,6545,0,13080,0,618,1665,606,676,281,0,310,1095,968
2023-02-04,7,21770,22950,20143,1284,6545,0,13080,0,580,1754,705,327,246,0,239,1095,968
2023-02-04,8,21320,22593,19710,1332,6545,0,13080,0,673,1759,709,287,274,0,236,1095,968
2023-02-04,9,21035,22311,19468,1362,6545,0,13080,0,676,1759,589,397,261,0,463,1095,969
2023-02-04,10,20826,22101,19317,1391,6545,0,13080,0,675,1759,573,401,274,0,475,1095,969
2023-02-04,11,21012,21941,19496,1410,6545,0,13080,0,329,1776,302,207,391,0,952,1095,969
2023-02-04,12,21310,22199,19758,1428,6545,0,13080,0,289,1773,286,202,400,30,973,1095,968
2023-02-04,13,22550,23252,20883,1420,6545,0,13080,0,102,1501,375,639,400,158,641,1095,946
2023-02-04,14,23531,24144,21792,1411,6545,0,13080,0,13,1491,391,611,400,113,628,1095,939
2023-02-04,15,24998,25936,23181,1454,6545,0,13080,0,12,1762,724,-326,400,92,400,1095,776
2023-02-04,16,26094,27058,24246,1496,6545,0,13080,0,10,1777,750,-354,399,100,392,1095,769
2023-02-04,17,27881,28528,25929,1547,6545,25,13080,0,47,1743,868,530,335,89,657,1095,927
2023-02-04,18,28981,29595,26978,1598,6545,140,13080,0,14,1745,878,619,394,209,668,1095,939
2023-02-04,19,30111,30726,28058,1696,6545,300,13080,0,15,1988,939,846,348,109,968,1095,971
2023-02-04,20,30727,31338,28640,1793,6545,499,13080,0,11,2000,945,865,385,52,979,1095,973
2023-02-04,21,30888,31500,28797,1870,6545,652,13080,0,12,2000,988,876,272,0,998,1095,996
2023-02-04,22,30898,31510,28838,1947,6545,782,13080,0,12,2000,992,877,226,0,999,1095,997
2023-02-04,23,30894,31505,28841,2052,6545,880,13080,0,11,2000,991,471,228,0,999,1095,974
2023-02-04,24,30857,31469,28793,2156,6545,953,13080,0,12,2001,992,429,200,0,1000,1095,973
2023-02-04,25,30926,31537,28884,2261,6545,1006,13080,0,11,2001,992,742,86,0,1000,1095,996
2023-02-04,26,31012,31623,28946,2365,6545,1002,13080,0,11,2000,990,744,19,0,999,1095,997
2023-02-04,27,31035,31646,29048,2392,6545,901,13080,0,11,2000,947,627,10,0,999,1095,997
2023-02-04,28,30664,31311,28762,2418,6545,797,13080,0,11,1997,939,620,-36,0,998,1095,998
2023-02-04,29,30294,30905,28528,2467,6545,662,13080,0,11,1845,775,457,11,0,615,1095,998
2023-02-04,30,30436,31076,28626,2516,6545,471,13080,0,9,1825,760,450,-31,0,599,1095,998
2023-02-04,31,30526,31200,28643,2470,6545,329,13080,0,11,1340,638,255,-63,0,331,1095,998
2023-02-04,32,30719,31386,28874,2424,6545,171,13080,0,9,1314,636,247,-58,24,321,1095,996
2023-02-04,33,31586,32427,29659,2332,6545,45,13080,0,11,1483,856,197,-202,-28,369,1095,947
2023-02-04,34,32561,33412,30596,2240,6545,2,13080,0,14,1500,874,196,-224,-13,371,1106,944
2023-02-04,35,34440,35546,32284,2218,6545,0,13080,0,7,1881,980,236,-361,-138,527,1240,994
2023-02-04,36,35210,36555,32996,2195,6545,0,13080,0,5,1895,985,238,-450,-290,533,1257,998
2023-02-04,37,34517,36015,32352,2191,6545,0,13080,0,6,1590,912,177,-451,-441,583,1257,998
2023-02-04,38,34114,35699,31884,2187,6545,0,13080,0,8,1575,902,176,-451,-526,584,1246,993
2023-02-04,39,33145,34735,30961,2076,6545,0,13080,0,12,1733,730,384,-451,-527,519,1112,835
2023-02-04,40,31659,33247,29486,1965,6545,0,13080,0,10,1744,723,395,-451,-527,516,1095,829
2023-02-04,41,31082,32673,28799,1852,6545,0,13080,0,13,1956,935,187,-451,-527,590,1095,987
2023-02-04,42,30129,31721,27882,1739,6545,0,13080,0,14,1966,949,186,-451,-527,592,1095,997
2023-02-04,43,29077,30665,26935,1704,6545,0,13080,0,12,1970,961,395,-451,-525,656,1095,997
2023-02-04,44,28053,29551,25981,1669,6545,0,13080,0,12,1966,958,425,-451,-435,659,1095,995
2023-02-04,45,26785,28241,24791,1640,6545,0,13080,0,12,1783,824,776,-451,-393,497,1095,915
2023-02-04,46,25640,27165,23692,1611,6545,0,13080,0,14,1767,810,778,-451,-460,493,1095,906
2023-02-04,47,24465,26167,22509,1619,6545,0,13080,0,138,1501,658,964,-451,-513,840,1095,801
2023-02-04,48,23541,25775,21655,1626,6545,0,13080,0,735,1486,649,963,-451,-448,853,1095,799
2023-02-05,1,23203,25335,21432,1646,6545,0,13080,0,584,1431,695,722,-450,-498,616,1095,954
2023-02-05,2,23771,25792,22116,1666,6545,0,13080,0,659,1428,699,721,-384,-378,607,1095,963
2023-02-05,3,23223,25670,21623,1668,6545,0,13080,0,1050,1537,724,752,-445,-352,690,1095,908
2023-02-05,4,22621,24940,21045,1669,6545,0,13080,0,818,1509,723,751,-451,-450,694,1095,902
2023-02-05,5,21922,24466,20316,1673,6545,0,13080,0,965,560,639,613,-451,-528,663,1095,830
2023-02-05,6,21451,24134,19811,1676,6545,0,13080,0,1104,502,627,603,-451,-528,661,1106,825
2023-02-05,7,21150,23631,19450,1679,6545,0,13080,0,902,75,404,329,-451,-528,722,1240,789
2023-02-05,8,20794,23530,19069,1681,6545,0,13080,0,1158,47,388,328,-451,-527,724,1257,785
2023-02-05,9,20637,23504,18868,1625,6545,0,13080,0,1149,-138,347,406,-451,-529,817,1257,741
2023-02-05,10,20488,22991,18719,1569,6545,0,13080,0,792,-132,344,411,-451,-528,820,1257,739
2023-02-05,11,20520,23189,18766,1468,6545,0,13080,0,1089,501,335,809,-451,-529,835,1257,790
2023-02-05,12,20820,23443,18930,1366,6545,0,13080,0,1092,537,338,828,-451,-480,835,1257,795
2023-02-05,13,22020,24202,19924,1254,6545,0,13080,0,799,393,457,861,-451,-332,907,1257,847
2023-02-05,14,22983,24617,20735,1141,6545,0,13080,0,340,405,472,863,-437,-257,909,1257,852
2023-02-05,15,24289,25713,21901,1100,6545,21,13080,0,392,1253,735,998,-310,-122,775,1257,897
2023-02-05,16,25049,26486,22586,1058,6545,13,13080,0,534,1318,758,1003,-159,-144,771,1257,902
2023-02-05,17,26478,27415,23930,1040,6545,464,13080,0,285,1799,922,1003,-23,-29,989,1257,990
2023-02-05,18,27201,28051,24588,1021,6545,1443,13080,0,250,1832,935,1003,56,59,997,1257,996
2023-02-05,19,27595,28260,24919,1075,6545,2544,13080,0,65,1988,988,1003,11,12,999,1257,996
2023-02-05,20,27587,28418,24881,1128,6545,3444,13080,0,163,1998,992,1003,-68,0,999,1257,997
2023-02-05,21,27765,28592,25020,1101,6545,4241,13080,0,8,1999,992,1004,-219,0,1000,1257,997
2023-02-05,22,27688,28598,24964,1074,6545,4666,13080,0,52,1999,991,1003,-258,0,999,1257,997
2023-02-05,23,27899,28853,25222,1067,6545,4744,13080,0,4,1999,992,1003,-350,0,999,1257,997
2023-02-05,24,28094,29015,25491,1060,6545,4841,13080,0,3,1999,992,1003,-318,0,1000,1257,997
2023-02-05,25,28460,29244,25814,1076,6545,5001,13080,0,3,2000,992,1003,-181,0,1000,1257,998
2023-02-05,26,28626,29440,26083,1092,6545,4937,13080,0,3,1999,992,1003,-211,0,999,1257,997
2023-02-05,27,28551,29437,25989,1095,6545,4712,13080,0,3,1999,992,1003,-283,0,1000,1257,997
2023-02-05,28,28497,29383,25934,1097,6545,4046,13080,0,3,1999,992,1004,-283,0,999,1257,998
2023-02-05,29,29143,30109,26661,1075,6545,3553,13080,0,3,1999,992,1003,-283,-80,999,1257,997
2023-02-05,30,29785,30766,27271,1052,6545,2831,13080,0,3,1999,992,1003,-283,-95,999,1257,997
2023-02-05,31,31128,32256,28484,1069,6545,2047,13080,0,3,1952,992,995,-291,-234,999,1257,998
2023-02-05,32,32587,33903,29866,1086,6545,1172,13080,0,3,1949,989,992,-369,-344,1000,1257,998
2023-02-05,33,34628,35888,31640,1114,6545,501,13080,0,8,1887,891,856,-425,-227,1018,1256,998
2023-02-05,34,37075,38156,33866,1142,6545,54,13080,0,7,1885,887,854,-399,-75,1019,1257,997
2023-02-05,35,38969,39824,35677,1154,6545,20,13080,0,3,1947,985,993,-252,0,1010,1256,998
2023-02-05,36,39614,40461,36251,1165,6545,0,13080,0,4,1950,992,1002,-243,0,1009,1256,998
2023-02-05,37,39243,40239,35933,1182,6545,0,13080,0,4,1997,992,1003,-392,0,1019,1257,997
2023-02-05,38,38180,39235,35019,1199,6545,0,13080,0,4,2000,992,1003,-451,0,1020,1247,997
2023-02-05,39,36566,37643,33555,1211,6545,0,13080,0,9,2000,992,1003,-451,-17,1019,1112,997
2023-02-05,40,35041,36152,32139,1222,6545,0,13080,0,12,2000,992,1002,-451,-48,1019,1106,997
2023-02-05,41,33956,35218,31106,1234,6545,0,13080,0,15,2000,992,1002,-451,-196,962,1241,955
2023-02-05,42,32692,34001,29947,1245,6545,0,13080,0,15,2000,992,1004,-451,-243,959,1257,953
2023-02-05,43,31425,32807,28785,1266,6545,0,13080,0,12,1976,992,880,-396,-374,942,1257,960
2023-02-05,44,30218,31608,27653,1286,6545,0,13080,0,12,1974,991,876,-447,-331,940,1257,960
2023-02-05,45,28884,30132,26400,1281,6545,0,13080,0,12,1913,968,995,-451,-185,940,1257,949
2023-02-05,46,27237,28606,24983,1276,6545,0,13080,0,83,1906,965,1003,-451,-235,940,1257,949
2023-02-05,47,25651,26912,23561,1238,6545,0,13080,0,59,1664,904,891,-394,-208,910,1257,993
2023-02-05,48,24581,25768,22639,1199,6545,0,13080,0,106,1655,901,887,-417,-64,908,1257,992
2023-02-06,1,24505,25588,22627,1197,6545,0,13080,0,102,1901,927,998,-295,-86,917,1257,859
2023-02-06,2,25069,26503,23179,1195,6545,0,13080,0,654,1908,928,1003,-173,-7,918,1257,850
2023-02-06,3,24492,26134,22737,1195,6545,0,13080,0,792,1606,894,1003,-250,0,974,1257,850
2023-02-06,4,24122,25580,22318,1194,6545,0,13080,0,673,1591,887,1004,-185,0,976,1257,848
2023-02-06,5,23790,25493,21957,1182,6545,0,13080,0,878,1811,700,980,-225,0,853,1257,732
2023-02-06,6,23479,25174,21663,1169,6545,0,13080,0,869,1814,688,979,-226,0,849,1257,722
2023-02-06,7,23243,24897,21441,1191,6545,0,13080,0,867,1376,722,1002,-187,0,989,1257,625
2023-02-06,8,23014,24595,21202,1213,6545,0,13080,0,868,1351,722,1002,-81,-32,994,1257,609
2023-02-06,9,22996,24415,21185,1206,6545,0,13080,0,819,1398,636,844,55,0,758,1257,256
2023-02-06,10,23152,24404,21362,1198,6545,0,13080,0,652,1382,620,838,203,48,745,1257,231
2023-02-06,11,23773,24678,21919,1203,6545,0,13080,0,305,574,243,515,351,196,261,1257,168
2023-02-06,12,24990,25702,23036,1207,6545,0,13080,0,112,524,210,473,342,347,239,1227,165
2023-02-06,13,28027,28709,25873,1184,6545,0,13080,0,12,559,-70,273,396,481,144,853,225
2023-02-06,14,31060,31742,28712,1161,6545,0,13080,0,12,579,-70,272,400,504,141,793,236
2023-02-06,15,34375,35011,31662,1176,6545,0,13080,0,36,1297,599,513,400,504,427,605,467
2023-02-06,16,35930,36537,33032,1190,6545,18,13080,0,7,1344,645,535,400,504,438,612,481
2023-02-06,17,37358,37966,34367,1202,6545,479,13080,0,8,1403,652,844,399,504,463,984,452
2023-02-06,18,37211,37818,34197,1214,6545,1545,13080,0,7,1407,652,878,399,473,464,1040,452
2023-02-06,19,37446,38053,34367,1222,6545,2783,13080,0,7,1481,653,806,399,333,628,1163,503
2023-02-06,20,36845,37450,33712,1229,6545,3735,13080,0,5,1470,648,804,399,190,634,1175,506
2023-02-06,21,35391,35994,32256,1239,6545,4600,13080,0,3,802,472,783,313,44,533,1125,470
2023-02-06,22,34482,35085,31510,1248,6545,5376,13080,0,3,744,450,783,29,0,529,1100,460
2023-02-06,23,33714,34321,30680,1261,6545,5908,13080,0,7,206,71,986,2,0,291,862,207
2023-02-06,24,33149,33825,30068,1274,6545,6220,13080,0,9,162,41,1003,-67,0,278,831,189
2023-02-06,25,32732,33943,29683,1300,6545,6390,13080,0,6,-166,-96,993,-138,0,-205,800,135
2023-02-06,26,32268,33611,29218,1325,6545,6294,13080,0,7,-187,-105,993,-218,0,-226,785,114
2023-02-06,27,32008,33561,28969,1322,6545,5966,13080,0,7,-186,-88,936,-203,0,-8,639,-461
2023-02-06,28,31989,33616,28991,1319,6545,5483,13080,0,7,-187,-87,931,-248,0,-7,650,-491
2023-02-06,29,32321,34415,29343,1286,6545,4823,13080,0,4,-393,-104,761,-142,-11,-585,1022,-255
2023-02-06,30,32951,35029,29982,1252,6545,4027,13080,0,4,-400,-105,691,-16,-104,-612,1076,-237
2023-02-06,31,33510,34811,30578,1226,6545,3056,13080,0,5,-164,-100,3,68,-19,-290,1169,-123
2023-02-06,32,34426,35624,31420,1200,6545,1896,13080,0,5,-124,-90,0,197,58,-275,1186,-104
2023-02-06,33,36464,37070,33396,1220,6545,730,13080,0,6,841,274,1,143,30,132,1249,313
2023-02-06,34,37989,38595,34782,1240,6545,89,13080,0,6,914,300,0,209,117,152,1257,340
2023-02-06,35,39338,39944,36014,1259,6545,0,13080,0,6,1077,336,147,109,25,624,1257,381
2023-02-06,36,40671,41274,37319,1278,6545,0,13080,0,3,1087,341,159,147,0,645,1257,384
2023-02-06,37,40461,41063,37219,1301,6545,0,13080,0,2,1060,457,356,82,0,697,1257,412
2023-02-06,38,39813,40505,36633,1324,6545,0,13080,0,4,1066,464,358,-37,-51,698,1246,410
2023-02-06,39,39169,39784,36088,1354,6545,0,13080,0,6,1505,438,330,37,-9,617,1112,245
2023-02-06,40,38174,38822,35165,1384,6545,0,13080,0,11,1497,426,330,-37,0,614,1095,229
2023-02-06,41,36835,37445,33991,1403,6545,0,13080,0,10,537,99,678,37,58,361,1095,67
2023-02-06,42,35977,36645,33323,1421,6545,0,13080,0,8,473,74,691,-60,12,351,1095,52
2023-02-06,43,34406,35185,31856,1419,6545,0,13080,0,5,315,-27,368,-59,38,85,1095,-88
2023-02-06,44,32594,33563,30212,1417,6545,0,13080,0,7,300,-34,354,-180,-50,74,1095,-98
2023-02-06,45,30646,31741,28362,1410,6545,0,13080,0,6,-80,-25,196,-135,-9,-143,1095,-97
2023-02-06,46,29175,30369,26993,1403,6545,0,13080,0,9,-118,-34,194,-182,0,-151,1106,-100
2023-02-06,47,27441,29620,25405,1340,6545,0,13080,0,29,-805,-374,385,-146,58,-35,1240,-190
2023-02-06,48,26231,28682,24316,1277,6545,0,13080,0,363,-837,-390,395,-33,12,-31,1257,-197
2023-02-07,1,25989,27802,24111,1238,6545,0,13080,0,331,-257,-111,826,-145,-51,-96,1257,-222
2023-02-07,2,26506,28179,24536,1199,6545,0,13080,0,218,-211,-87,847,-217,-21,-98,1257,-221
2023-02-07,3,26394,28197,24386,1161,6545,0,13080,0,628,109,66,988,-360,-109,196,1257,-106
2023-02-07,4,25741,27488,23800,1122,6545,0,13080,0,578,139,78,988,-449,-23,207,1257,-97
2023-02-07,5,25351,27337,23413,1078,6545,0,13080,0,898,491,104,621,-450,-22,261,1257,-16
2023-02-07,6,25113,27118,23174,1033,6545,0,13080,0,925,512,106,605,-450,-20,263,1257,-10
2023-02-07,7,24896,26877,22987,1009,6545,0,13080,0,928,406,102,497,-427,-16,404,1257,-10
2023-02-07,8,24531,26550,22592,984,6545,0,13080,0,840,395,101,472,-450,-118,408,1257,-11
2023-02-07,9,24371,25903,22458,947,6545,0,13080,0,391,18,59,3,-450,-45,176,1257,-46
2023-02-07,10,24467,25941,22551,909,6545,0,13080,0,256,-23,44,0,-423,-114,164,1257,-58
2023-02-07,11,25110,27803,23188,885,6545,0,13080,0,9,-921,-451,471,-285,-21,-18,1257,-388
2023-02-07,12,26287,28890,24291,860,6545,0,13080,0,4,-982,-478,541,-135,0,-1,1257,-403
2023-02-07,13,29248,31192,27016,807,6545,0,13080,0,8,-918,-233,887,8,58,863,1257,-185
2023-02-07,14,31830,33657,29389,753,6545,0,13080,0,7,-872,-196,917,1,12,918,1266,-152
2023-02-07,15,35070,35812,32288,736,6545,19,13080,0,11,225,541,241,-68,-63,920,1382,520
2023-02-07,16,36227,37243,33239,718,6545,22,13080,0,11,350,602,202,-219,-186,921,1397,575
2023-02-07,17,37595,38895,34487,691,6545,458,13080,0,9,1414,967,276,-370,-321,997,1397,972
2023-02-07,18,37720,39047,34548,664,6545,1352,13080,0,11,1499,992,277,-451,-265,998,1397,998
2023-02-07,19,37525,38897,34285,678,6545,2341,13080,0,11,1499,992,398,-451,-310,620,1397,998
2023-02-07,20,36702,38133,33466,691,6545,3063,13080,0,10,1498,991,412,-451,-370,605,1397,999
2023-02-07,21,36362,37922,33124,714,6545,3756,13080,0,5,1428,946,974,-451,-504,795,1397,999
2023-02-07,22,35787,37375,32549,736,6545,4387,13080,0,7,1415,941,1003,-451,-530,802,1397,999
2023-02-07,23,34952,36540,31673,745,6545,4900,13080,0,7,959,870,1004,-451,-530,715,1397,999
2023-02-07,24,34441,36029,31166,754,6545,5233,13080,0,7,936,868,998,-451,-530,712,1397,999
2023-02-07,25,34072,35660,30846,761,6545,5460,13080,0,7,1193,984,463,-451,-530,826,1397,999
2023-02-07,26,33421,35008,30323,768,6545,5483,13080,0,7,1199,989,436,-451,-529,831,1397,998
2023-02-07,27,33163,34762,30186,758,6545,5140,13080,0,7,869,873,329,-451,-530,649,1397,954
2023-02-07,28,32617,34337,30008,747,6545,4593,13080,0,7,844,866,324,-451,-529,643,1397,951
2023-02-07,29,32885,34499,30371,716,6545,4037,13080,0,7,683,884,295,-451,-529,943,1397,950
2023-02-07,30,33216,34803,30741,684,6545,3139,13080,0,8,673,888,295,-451,-528,954,1396,952
2023-02-07,31,34107,35692,31597,654,6545,2276,13080,0,6,678,974,307,-451,-528,937,1397,996
2023-02-07,32,35785,37326,32877,623,6545,1313,13080,0,2,692,967,305,-451,-488,936,1396,999
2023-02-07,33,36742,38316,33481,614,6545,513,13080,0,10,1057,519,126,-451,-513,955,1396,976
2023-02-07,34,38234,39648,34836,605,6545,73,13080,0,2,1086,492,124,-400,-412,956,1396,974
2023-02-07,35,39910,41436,36308,622,6545,0,13080,0,4,1354,654,293,-447,-475,1017,1397,997
2023-02-07,36,40814,42247,37071,638,6545,0,13080,0,4,1367,671,306,-451,-378,1019,1397,998
2023-02-07,37,40748,42247,37073,673,6545,0,13080,0,1,1257,892,307,-451,-447,862,1396,999
2023-02-07,38,40832,42376,37249,707,6545,0,13080,0,1,1266,908,306,-438,-505,856,1387,999
2023-02-07,39,40414,41746,36992,747,6545,0,13080,0,4,1911,968,248,-342,-386,1014,1271,993
2023-02-07,40,39453,40895,36130,786,6545,0,13080,0,8,1951,969,246,-414,-420,1019,1257,984
2023-02-07,41,38137,39377,34997,806,6545,0,13080,0,10,1969,852,130,-333,-297,862,1257,715
2023-02-07,42,36627,37861,33685,825,6545,0,13080,0,7,1960,831,129,-386,-241,848,1257,688
2023-02-07,43,34903,35887,32100,865,6545,0,13080,0,3,1222,381,217,-285,-96,223,1257,348
2023-02-07,44,33663,34626,30897,905,6545,0,13080,0,6,1007,340,221,-333,-24,190,1257,321
2023-02-07,45,31607,32545,29070,966,6545,0,13080,0,6,272,-26,229,-242,0,-64,1257,157
2023-02-07,46,29875,31002,27474,1027,6545,0,13080,0,32,132,-46,235,-338,-40,-71,1257,144
2023-02-07,47,28053,29301,25768,1066,6545,0,13080,0,163,-72,133,793,-395,-18,339,1257,87
2023-02-07,48,26656,27956,24573,1105,6545,0,13080,0,324,-65,142,821,-311,0,356,1257,82
2023-02-08,1,26386,27828,24453,1200,6545,0,13080,0,564,506,27,798,-278,0,494,1257,33
2023-02-08,2,26774,28244,24927,1294,6545,0,13080,0,742,542,19,788,-128,0,497,1257,28
2023-02-08,3,26261,27886,24533,1383,6545,0,13080,0,978,320,5,513,-27,0,173,1257,-20
2023-02-08,4,25610,27477,24099,1471,6545,0,13080,0,1173,301,4,510,-70,0,157,1257,-24
2023-02-08,5,24933,26955,23628,1553,6545,0,13080,0,1306,-29,18,333,7,0,-58,1257,-29
2023-02-08,6,24642,26696,23338,1634,6545,0,13080,0,1294,-64,18,330,41,0,-66,1257,-30
2023-02-08,7,24437,27209,23204,1717,6545,0,13080,0,1285,-722,-61,244,181,47,-48,1257,-56
2023-02-08,8,23840,26680,22659,1799,6545,0,13080,0,1279,-774,-77,243,200,2,-47,1257,-63
2023-02-08,9,23748,27649,22624,1840,6545,0,13080,0,1188,-1376,-478,366,315,5,191,1257,-259
2023-02-08,10,23741,27582,22643,1881,6545,0,13080,0,1024,-1414,-515,369,268,115,200,1257,-288
2023-02-08,11,24662,28586,23477,1901,6545,0,13080,0,25,-1547,-828,105,371,266,25,1257,-924
2023-02-08,12,25896,29845,24611,1920,6545,0,13080,0,9,-1536,-849,102,400,414,19,1257,-955
2023-02-08,13,28873,31419,27366,1950,6545,0,13080,0,9,-551,-810,309,400,503,16,1257,-576
2023-02-08,14,31652,34029,29952,1980,6545,0,13080,0,8,-439,-786,326,400,504,16,1257,-544
2023-02-08,15,34763,36837,32746,2039,6545,0,13080,0,8,-1129,-42,683,400,504,1,1257,-295
2023-02-08,16,35852,37844,33724,2097,6545,23,13080,0,10,-1109,10,725,395,446,0,1246,-273
2023-02-08,17,37167,37833,34925,2160,6545,445,13080,0,10,171,61,991,316,303,0,1112,-56
2023-02-08,18,37359,38012,35076,2222,6545,1286,13080,0,12,281,64,1016,385,160,0,1095,-41
2023-02-08,19,37227,37838,34873,2319,6545,2269,13080,0,10,246,22,1053,339,85,0,1095,-1
2023-02-08,20,36312,36922,34051,2415,6545,3245,13080,0,8,231,20,1054,194,1,0,1095,-2
2023-02-08,21,34909,36035,32627,2503,6545,4006,13080,0,8,-399,42,1054,48,0,0,1095,-119
2023-02-08,22,34057,35226,31772,2591,6545,4607,13080,0,8,-435,42,1054,69,0,0,1095,-126
2023-02-08,23,33377,34275,31144,2666,6545,5087,13080,0,7,-214,22,1053,185,6,0,1095,-77
2023-02-08,24,32438,33323,30259,2741,6545,5456,13080,0,7,-202,22,1054,221,0,0,1095,-76
2023-02-08,25,31863,32745,29664,2812,6545,5624,13080,0,6,-124,88,1054,327,0,0,1095,-152
2023-02-08,26,31378,32270,29254,2882,6545,5615,13080,0,7,-121,89,1054,311,0,0,1095,-164
2023-02-08,27,30916,32284,28831,2891,6545,5306,13080,0,7,-330,-55,1054,395,0,0,1095,-376
2023-02-08,28,31183,32603,29107,2899,6545,4750,13080,0,7,-350,-70,1054,400,1,0,1095,-393
2023-02-08,29,31451,33651,29386,2923,6545,4023,13080,0,7,-846,-262,933,400,88,0,1095,-485
2023-02-08,30,31982,34263,29899,2946,6545,3178,13080,0,9,-881,-288,913,400,106,0,1095,-503
2023-02-08,31,33190,36485,31095,2990,6545,2217,13080,0,7,-1031,-739,208,400,129,0,1095,-918
2023-02-08,32,34724,38088,32612,3033,6545,1279,13080,0,12,-1032,-773,165,385,275,0,1095,-947
2023-02-08,33,36035,39589,33850,3098,6545,533,13080,0,9,-1032,-894,2,288,348,0,1095,-1019
2023-02-08,34,37267,40819,34927,3163,6545,84,13080,0,7,-1032,-895,0,377,468,0,1095,-1018
2023-02-08,35,38961,41832,36462,3215,6545,0,13080,0,2,-842,-621,291,343,368,0,1095,-806
2023-02-08,36,39833,42637,37311,3266,6545,0,13080,0,3,-806,-602,320,346,300,0,1095,-793
2023-02-08,37,39714,42427,37297,3244,6545,0,13080,0,2,-759,-560,498,212,155,0,1095,-792
2023-02-08,38,39263,41960,36917,3222,6545,0,13080,0,4,-766,-546,519,63,21,0,1095,-781
2023-02-08,39,38614,40345,36309,3128,6545,0,13080,0,8,-571,-127,758,-51,0,0,1095,-374
2023-02-08,40,37553,38974,35206,3033,6545,0,13080,0,8,-175,-89,759,-200,-1,0,1095,-348
2023-02-08,41,36477,38252,34038,2929,6545,0,13080,0,7,-450,264,951,-351,-40,0,1095,-327
2023-02-08,42,35161,36942,32642,2825,6545,0,13080,0,7,-432,287,968,-417,0,0,1095,-325
2023-02-08,43,33635,34973,31140,2726,6545,0,13080,0,5,386,264,1052,-408,0,0,1095,-325
2023-02-08,44,31700,33139,29355,2626,6545,0,13080,0,7,405,252,1054,-450,-55,0,1095,-327
2023-02-08,45,29834,32034,27702,2532,6545,0,13080,0,7,-552,-114,1053,-450,-57,0,1095,-420
2023-02-08,46,28164,30524,26201,2438,6545,0,13080,0,10,-617,-138,1054,-450,-131,0,1095,-414
2023-02-08,47,26448,28195,24609,2362,6545,0,13080,0,16,-466,-92,1051,-450,-123,0,1095,5
2023-02-08,48,25220,27432,23494,2286,6545,0,13080,0,426,-449,-88,1052,-450,-199,0,1095,31
2023-02-09,1,25001,26891,23346,2268,6545,0,13080,0,581,-22,-66,1050,-382,-208,0,1095,-31
2023-02-09,2,25460,27098,23993,2250,6545,0,13080,0,579,0,-64,1049,-300,-59,0,1095,-36
2023-02-09,3,25293,27184,23794,2224,6545,0,13080,0,786,41,-40,1050,-300,-98,0,1095,-67
2023-02-09,4,24938,26911,23505,2198,6545,0,13080,0,747,52,-40,1050,-300,-216,0,1095,-70
2023-02-09,5,24610,27048,23273,2191,6545,0,13080,0,1220,113,-79,1051,-300,-131,0,1095,-108
2023-02-09,6,24218,26716,22858,2183,6545,0,13080,0,1236,114,-78,1051,-300,-172,0,1095,-112
2023-02-09,7,23682,26241,22353,2146,6545,0,13080,0,1243,132,37,1054,-300,-248,0,1095,-168
2023-02-09,8,23291,25861,21975,2109,6545,0,13080,0,1237,131,38,1054,-300,-260,0,1095,-173
2023-02-09,9,23089,25789,21811,2084,6545,0,13080,0,1119,-63,-216,1054,-311,-172,0,1095,-219
2023-02-09,10,23216,25923,21981,2059,6545,0,13080,0,1118,-105,-242,1054,-256,-158,0,1095,-228
2023-02-09,11,23962,26920,22664,2034,6545,0,13080,0,170,-1073,-534,1022,-107,-24,0,1095,-450
2023-02-09,12,25355,28140,23936,2009,6545,0,13080,0,9,-1148,-556,1019,44,0,0,1095,-472
2023-02-09,13,28280,31799,26655,1992,6545,0,13080,0,11,-1530,-621,1005,191,70,0,1095,-757
2023-02-09,14,30822,34342,28987,1975,6545,0,13080,0,9,-1547,-612,1002,154,82,0,1095,-752
2023-02-09,15,33321,35418,31157,1998,6545,0,13080,0,10,-1346,-141,890,21,0,0,1095,27
2023-02-09,16,34551,36560,32275,2020,6545,9,13080,0,9,-1308,-92,889,40,12,0,1095,75
2023-02-09,17,35919,37086,33562,2043,6545,254,13080,0,10,-419,521,896,-67,-50,0,1095,-21
2023-02-09,18,35794,36951,33402,2065,6545,984,13080,0,9,-293,560,897,-219,-9,0,1095,-27
2023-02-09,19,35935,36919,33487,2151,6545,1733,13080,0,8,1081,506,1010,-370,-6,0,1095,39
2023-02-09,20,35362,36523,32899,2236,6545,2597,13080,0,9,1209,496,1011,-432,-120,0,1095,41
